time,volt
20-Jan-2021 (23:22:13.308897),10.000498107629424
20-Jan-2021 (23:22:15.115159),10.000498012234393
20-Jan-2021 (23:22:15.124135),10.0004977192132
20-Jan-2021 (23:22:16.928308),10.000497787682447
20-Jan-2021 (23:22:16.937283),10.000497698140173
20-Jan-2021 (23:22:18.740463),10.000497991233056
20-Jan-2021 (23:22:20.548625),10.000497805768228
20-Jan-2021 (23:22:20.557602),10.000497558321287
20-Jan-2021 (23:22:22.291962),10.000497642572142
20-Jan-2021 (23:22:22.300939),10.000497925715884
20-Jan-2021 (23:22:24.105166),10.000497865326468
20-Jan-2021 (23:22:25.911945),10.000498098017083
20-Jan-2021 (23:22:25.921921),10.000498111988893
20-Jan-2021 (23:22:27.725068),10.00049772647808
20-Jan-2021 (23:22:27.735066),10.000497953428887
20-Jan-2021 (23:22:29.537350),10.000497985379624
20-Jan-2021 (23:22:29.546326),10.000497488961342
20-Jan-2021 (23:22:31.280687),10.000497610170981
20-Jan-2021 (23:22:33.088969),10.000497455449015
20-Jan-2021 (23:22:33.097945),10.000497690778579
20-Jan-2021 (23:22:34.901124),10.00049744357172
20-Jan-2021 (23:22:34.910106),10.00049738108508
20-Jan-2021 (23:22:36.713365),10.000497368962966
20-Jan-2021 (23:22:38.520613),10.00049757335422
20-Jan-2021 (23:22:38.530589),10.000498141609759
20-Jan-2021 (23:22:40.264947),10.000497945631077
20-Jan-2021 (23:22:40.273924),10.000498261091437
20-Jan-2021 (23:22:42.078071),10.000498356671775
20-Jan-2021 (23:22:42.087074),10.000498072938294
20-Jan-2021 (23:22:43.890247),10.000497835662996
20-Jan-2021 (23:22:45.697237),10.000497940596652
20-Jan-2021 (23:22:45.708183),10.000497814484467
20-Jan-2021 (23:22:47.510389),10.000497531439464
20-Jan-2021 (23:22:47.519511),10.000497780030718
20-Jan-2021 (23:22:49.253872),10.000498424438343
20-Jan-2021 (23:22:51.061039),10.000498399227672
20-Jan-2021 (23:22:51.070015),10.00049803283874
20-Jan-2021 (23:22:52.873192),10.000498412210048
20-Jan-2021 (23:22:52.883255),10.000498286599004
20-Jan-2021 (23:22:54.686431),10.000498072909211
20-Jan-2021 (23:22:56.493578),10.000498208490365
20-Jan-2021 (23:22:56.504541),10.000498102329212
20-Jan-2021 (23:22:58.236934),10.000498081063439
20-Jan-2021 (23:22:58.245911),10.000498478049817
20-Jan-2021 (23:23:00.049088),10.000498405271822
20-Jan-2021 (23:23:00.058065),10.000498564870636
20-Jan-2021 (23:23:01.863209),10.000498520281763
20-Jan-2021 (23:23:03.670462),10.000498338431118
20-Jan-2021 (23:23:03.679437),10.000498321834561
20-Jan-2021 (23:23:05.482615),10.000498548675129
20-Jan-2021 (23:23:05.492588),10.000497967569775
20-Jan-2021 (23:23:07.225950),10.00049866982458
20-Jan-2021 (23:23:09.032122),10.000498274737268
20-Jan-2021 (23:23:09.041101),10.000498435324843
20-Jan-2021 (23:23:10.846270),10.000498560058041
20-Jan-2021 (23:23:10.855246),10.000498293728626
20-Jan-2021 (23:23:12.659423),10.000498074274674
20-Jan-2021 (23:23:12.668397),10.000498471729058
20-Jan-2021 (23:23:14.470575),10.000498329459916
20-Jan-2021 (23:23:16.278747),10.000498778018708
20-Jan-2021 (23:23:16.288715),10.000498688096346
20-Jan-2021 (23:23:18.022086),10.00049831734727
20-Jan-2021 (23:23:18.031054),10.000497990745437
20-Jan-2021 (23:23:19.834241),10.00049852415632
20-Jan-2021 (23:23:21.643398),10.000498257672707
20-Jan-2021 (23:23:21.652369),10.000497792649242
20-Jan-2021 (23:23:23.455541),10.000498216632414
20-Jan-2021 (23:23:23.464522),10.000498122021897
20-Jan-2021 (23:23:25.268696),10.00049803437734
20-Jan-2021 (23:23:27.006055),10.000498098015733
20-Jan-2021 (23:23:27.015026),10.000498357339964
20-Jan-2021 (23:23:28.818203),10.000497653984134
20-Jan-2021 (23:23:28.828150),10.000497841203975
20-Jan-2021 (23:23:30.631327),10.000497683694947
20-Jan-2021 (23:23:30.641300),10.000497796822051
20-Jan-2021 (23:23:32.444505),10.000497748853675
20-Jan-2021 (23:23:34.251672),10.000498575667189
20-Jan-2021 (23:23:34.260648),10.000497736939863
20-Jan-2021 (23:23:35.995979),10.000498134559942
20-Jan-2021 (23:23:36.004977),10.000498327334284
20-Jan-2021 (23:23:37.807162),10.000498314383696
20-Jan-2021 (23:23:39.615326),10.000497937781864
20-Jan-2021 (23:23:39.625300),10.000498445652717
20-Jan-2021 (23:23:41.428473),10.000498148307218
20-Jan-2021 (23:23:41.437451),10.000498212882972
20-Jan-2021 (23:23:43.240630),10.000498491342615
20-Jan-2021 (23:23:43.250604),10.000498400146773
20-Jan-2021 (23:23:44.983968),10.000498553957083
20-Jan-2021 (23:23:46.791129),10.000498531130392
20-Jan-2021 (23:23:46.800109),10.000498587829206
20-Jan-2021 (23:23:48.604285),10.000498558998268
20-Jan-2021 (23:23:48.613262),10.00049813577797
20-Jan-2021 (23:23:50.416438),10.000498258987449
20-Jan-2021 (23:23:52.224603),10.000498222548742
20-Jan-2021 (23:23:52.233582),10.000498229392287
20-Jan-2021 (23:23:53.966949),10.000498225463621
20-Jan-2021 (23:23:53.976917),10.000498363694538
20-Jan-2021 (23:23:55.780067),10.000498099584085
20-Jan-2021 (23:23:57.588257),10.00049808414604
20-Jan-2021 (23:23:57.597215),10.000498085428317
20-Jan-2021 (23:23:59.400411),10.000498114459441
20-Jan-2021 (23:23:59.410384),10.000498343823306
20-Jan-2021 (23:24:01.213563),10.000498207588171
20-Jan-2021 (23:24:01.223531),10.000498125920807
20-Jan-2021 (23:24:02.955902),10.000497808304377
20-Jan-2021 (23:24:04.763413),10.000497920636146
20-Jan-2021 (23:24:04.773362),10.00049808912095
20-Jan-2021 (23:24:06.576564),10.000497961581761
20-Jan-2021 (23:24:06.585542),10.00049818976885
20-Jan-2021 (23:24:08.389720),10.000497825461592
20-Jan-2021 (23:24:10.195907),10.000497864307274
20-Jan-2021 (23:24:10.205854),10.000498385822604
20-Jan-2021 (23:24:12.010211),10.00049817209494
20-Jan-2021 (23:24:12.019183),10.000498214262638
20-Jan-2021 (23:24:13.752834),10.00049787781108
20-Jan-2021 (23:24:13.762799),10.000497598625085
20-Jan-2021 (23:24:15.566005),10.000497590576362
20-Jan-2021 (23:24:17.373257),10.000498072938294
20-Jan-2021 (23:24:17.382233),10.000498357144513
20-Jan-2021 (23:24:19.186408),10.00049788613303
20-Jan-2021 (23:24:19.195384),10.000498271829828
20-Jan-2021 (23:24:20.998562),10.000498566863712
20-Jan-2021 (23:24:22.735914),10.000498094927039
20-Jan-2021 (23:24:22.744885),10.00049817111159
20-Jan-2021 (23:24:24.549038),10.00049845915585
20-Jan-2021 (23:24:24.558045),10.000498094434013
20-Jan-2021 (23:24:26.361219),10.000498485291706
20-Jan-2021 (23:24:28.169383),10.000498040471534
20-Jan-2021 (23:24:28.181351),10.0004977777049
20-Jan-2021 (23:24:29.981536),10.000497839076992
20-Jan-2021 (23:24:29.990516),10.000497891753135
20-Jan-2021 (23:24:31.725871),10.000497725387874
20-Jan-2021 (23:24:31.734847),10.000497843926109
20-Jan-2021 (23:24:33.538032),10.00049798070567
20-Jan-2021 (23:24:35.346188),10.000498248667014
20-Jan-2021 (23:24:35.355164),10.00049821497411
20-Jan-2021 (23:24:37.158344),10.000498180404715
20-Jan-2021 (23:24:37.167317),10.000498059278257
20-Jan-2021 (23:24:38.971492),10.000497792700639
20-Jan-2021 (23:24:40.708848),10.000498192340844
20-Jan-2021 (23:24:40.717821),10.000498325360823
20-Jan-2021 (23:24:42.521997),10.000497858580314
20-Jan-2021 (23:24:42.529948),10.00049789193168
20-Jan-2021 (23:24:44.334148),10.0004982612923
20-Jan-2021 (23:24:44.344118),10.000498328568543
20-Jan-2021 (23:24:46.147296),10.000498160442183
20-Jan-2021 (23:24:47.954468),10.00049805387863
20-Jan-2021 (23:24:47.963416),10.00049830237182
20-Jan-2021 (23:24:49.696781),10.000498289449636
20-Jan-2021 (23:24:49.706784),10.000497871213037
20-Jan-2021 (23:24:51.510955),10.000497725426424
20-Jan-2021 (23:24:53.318122),10.000498068452353
20-Jan-2021 (23:24:53.327105),10.000497881499655
20-Jan-2021 (23:24:55.131273),10.00049844148329
20-Jan-2021 (23:24:55.140252),10.000498088019924
20-Jan-2021 (23:24:56.944423),10.000498202049222
20-Jan-2021 (23:24:56.953402),10.00049761986854
20-Jan-2021 (23:24:58.686763),10.000497844078952
20-Jan-2021 (23:25:00.493929),10.000498292722282
20-Jan-2021 (23:25:00.503903),10.00049758811258
20-Jan-2021 (23:25:02.307083),10.000497623245337
20-Jan-2021 (23:25:02.316057),10.000497528611827
20-Jan-2021 (23:25:04.119234),10.000497792501806
20-Jan-2021 (23:25:05.927402),10.000497916648644
20-Jan-2021 (23:25:05.936374),10.000498163565364
20-Jan-2021 (23:25:07.738558),10.000498191038279
20-Jan-2021 (23:25:07.748502),10.000498367464271
20-Jan-2021 (23:25:09.483890),10.000498395532334
20-Jan-2021 (23:25:11.291121),10.000497790807657
20-Jan-2021 (23:25:11.300126),10.000497953797474
20-Jan-2021 (23:25:13.104298),10.000497891590824
20-Jan-2021 (23:25:13.113277),10.000497800171118
20-Jan-2021 (23:25:14.917350),10.00049736891833
20-Jan-2021 (23:25:14.926326),10.000497785688696
20-Jan-2021 (23:25:16.729779),10.000497881876356
20-Jan-2021 (23:25:18.467200),10.000497970997296
20-Jan-2021 (23:25:18.476155),10.000498051257944
20-Jan-2021 (23:25:20.280394),10.000498158007481
20-Jan-2021 (23:25:20.289371),10.000497856156429
20-Jan-2021 (23:25:22.092774),10.00049791909417
20-Jan-2021 (23:25:23.899970),10.0004975007825
20-Jan-2021 (23:25:23.909970),10.000497753184064
20-Jan-2021 (23:25:25.712476),10.000497405403701
20-Jan-2021 (23:25:25.721426),10.000497674593216
20-Jan-2021 (23:25:27.456109),10.00049794517795
20-Jan-2021 (23:25:27.465086),10.00049800946154
20-Jan-2021 (23:25:29.268560),10.000497531569316
20-Jan-2021 (23:25:31.075538),10.00049853756815
20-Jan-2021 (23:25:31.085511),10.000497904210697
20-Jan-2021 (23:25:32.888580),10.000497798874639
20-Jan-2021 (23:25:32.898528),10.000497622640044
20-Jan-2021 (23:25:34.701577),10.000497901479772
20-Jan-2021 (23:25:36.438926),10.00049818544252
20-Jan-2021 (23:25:36.447903),10.000497735243009
20-Jan-2021 (23:25:38.251647),10.000498189073609
20-Jan-2021 (23:25:38.261621),10.000498335188905
20-Jan-2021 (23:25:40.064796),10.000497630315442
20-Jan-2021 (23:25:41.871966),10.00049731309736
20-Jan-2021 (23:25:41.880941),10.000497324902964
20-Jan-2021 (23:25:43.685124),10.000497736862764
20-Jan-2021 (23:25:43.694092),10.000498415129663
20-Jan-2021 (23:25:45.428448),10.000498029771693
20-Jan-2021 (23:25:45.438423),10.000497708957015
20-Jan-2021 (23:25:47.241608),10.000497907791061
20-Jan-2021 (23:25:49.048771),10.000497875103825
20-Jan-2021 (23:25:49.057746),10.000497940134734
20-Jan-2021 (23:25:50.860924),10.000497820092397
20-Jan-2021 (23:25:50.870900),10.000498127264626
20-Jan-2021 (23:25:52.674070),10.000498331999447
20-Jan-2021 (23:25:54.411428),10.000498009396612
20-Jan-2021 (23:25:54.420404),10.00049729394031
20-Jan-2021 (23:25:56.225525),10.000498015068795
20-Jan-2021 (23:25:56.234499),10.000497635197023
20-Jan-2021 (23:25:58.036770),10.00049758135628
20-Jan-2021 (23:25:58.047746),10.000497644136438
20-Jan-2021 (23:25:59.850418),10.000497866879943
20-Jan-2021 (23:26:01.657810),10.000498218271105
20-Jan-2021 (23:26:01.667756),10.000497910076978
20-Jan-2021 (23:26:03.471045),10.000497451443927
20-Jan-2021 (23:26:03.481020),10.000497451002976
20-Jan-2021 (23:26:05.214688),10.000497561296358
20-Jan-2021 (23:26:07.020692),10.000497809582598
20-Jan-2021 (23:26:07.029698),10.000498346516359
20-Jan-2021 (23:26:08.833336),10.000497789630886
20-Jan-2021 (23:26:08.842936),10.000497863179195
20-Jan-2021 (23:26:10.647299),10.000497758312493
20-Jan-2021 (23:26:12.454493),10.000497994314982
20-Jan-2021 (23:26:12.463468),10.000497996175502
20-Jan-2021 (23:26:14.197830),10.0004982246507
20-Jan-2021 (23:26:14.206808),10.00049827561241
20-Jan-2021 (23:26:16.009980),10.000497833531279
20-Jan-2021 (23:26:16.019959),10.000497580818614
20-Jan-2021 (23:26:17.823134),10.00049790099892
20-Jan-2021 (23:26:19.630304),10.000498200983364
20-Jan-2021 (23:26:19.639277),10.00049813508408
20-Jan-2021 (23:26:21.442461),10.000498081808729
20-Jan-2021 (23:26:21.452428),10.00049852148356
20-Jan-2021 (23:26:23.185789),10.000498103937469
20-Jan-2021 (23:26:24.993958),10.000498042789912
20-Jan-2021 (23:26:25.002932),10.000498295166452
20-Jan-2021 (23:26:26.807106),10.000497964936239
20-Jan-2021 (23:26:26.816082),10.000497643217336
20-Jan-2021 (23:26:28.619257),10.000498038532566
20-Jan-2021 (23:26:28.629233),10.000498134679647
20-Jan-2021 (23:26:30.432418),10.000498435009685
20-Jan-2021 (23:26:32.169766),10.000497878934425
20-Jan-2021 (23:26:32.179733),10.000497839997443
20-Jan-2021 (23:26:33.982914),10.00049772449177
20-Jan-2021 (23:26:33.991893),10.000498063106155
20-Jan-2021 (23:26:35.795068),10.000498003528302
20-Jan-2021 (23:26:37.602235),10.000498015801233
20-Jan-2021 (23:26:37.612208),10.000498273092491
20-Jan-2021 (23:26:39.418863),10.00049758364287
20-Jan-2021 (23:26:39.429829),10.000497468163571
20-Jan-2021 (23:26:41.159017),10.000497502920982
20-Jan-2021 (23:26:42.966137),10.00049810812651
20-Jan-2021 (23:26:42.975114),10.000498019062384
20-Jan-2021 (23:26:44.778614),10.000497904543439
20-Jan-2021 (23:26:44.789585),10.000497589917638
20-Jan-2021 (23:26:46.591480),10.00049753470332
20-Jan-2021 (23:26:46.601427),10.000497812354102
20-Jan-2021 (23:26:48.405415),10.000497992962371
20-Jan-2021 (23:26:50.142352),10.000498024373416
20-Jan-2021 (23:26:50.154320),10.000498238780091
20-Jan-2021 (23:26:51.954298),10.000498114284957
20-Jan-2021 (23:26:51.966246),10.000497967472386
20-Jan-2021 (23:26:53.769117),10.000498268488876
20-Jan-2021 (23:26:55.574545),10.000498078526613
20-Jan-2021 (23:26:55.587487),10.000498163197454
20-Jan-2021 (23:26:57.388181),10.000498029844733
20-Jan-2021 (23:26:57.397156),10.000498014357996
20-Jan-2021 (23:26:59.200736),10.000498174351774
20-Jan-2021 (23:26:59.210708),10.000497701071959
20-Jan-2021 (23:27:00.944269),10.000497916351073
20-Jan-2021 (23:27:02.751810),10.000497792045298
20-Jan-2021 (23:27:02.761870),10.00049817596544
20-Jan-2021 (23:27:04.565334),10.000497898418809
20-Jan-2021 (23:27:04.574316),10.000497501055051
20-Jan-2021 (23:27:06.377402),10.000498137551244
20-Jan-2021 (23:27:08.184416),10.00049771229932
20-Jan-2021 (23:27:08.194419),10.000497859414196
20-Jan-2021 (23:27:09.927236),10.00049812084242
20-Jan-2021 (23:27:09.937239),10.000497243103043
20-Jan-2021 (23:27:11.740711),10.000498192686438
20-Jan-2021 (23:27:11.749687),10.000497946861952
20-Jan-2021 (23:27:13.552783),10.000498158138683
20-Jan-2021 (23:27:15.359587),10.00049803785761
20-Jan-2021 (23:27:15.369563),10.000498372111847
20-Jan-2021 (23:27:17.173781),10.00049830516361
20-Jan-2021 (23:27:17.182757),10.00049803767298
20-Jan-2021 (23:27:18.917397),10.000498075418983
20-Jan-2021 (23:27:20.723266),10.000497800403767
20-Jan-2021 (23:27:20.732274),10.000497802807361
20-Jan-2021 (23:27:22.536499),10.00049806816425
20-Jan-2021 (23:27:22.546475),10.00049772145448
20-Jan-2021 (23:27:24.349575),10.00049796095009
20-Jan-2021 (23:27:26.156123),10.00049831193682
20-Jan-2021 (23:27:26.165126),10.000497569073202
20-Jan-2021 (23:27:27.901201),10.000497789077668
20-Jan-2021 (23:27:27.910185),10.000498239078345
20-Jan-2021 (23:27:29.713872),10.000498059381735
20-Jan-2021 (23:27:29.725840),10.00049804347163
20-Jan-2021 (23:27:31.526251),10.000497731598395
20-Jan-2021 (23:27:33.333269),10.000497852087772
20-Jan-2021 (23:27:33.343274),10.000497760902071
20-Jan-2021 (23:27:35.146675),10.000498045028486
20-Jan-2021 (23:27:35.155625),10.000497502220329
20-Jan-2021 (23:27:36.888188),10.000497883366261
20-Jan-2021 (23:27:38.696989),10.00049802845966
20-Jan-2021 (23:27:38.706962),10.000498281606513
20-Jan-2021 (23:27:40.509990),10.000498054058529
20-Jan-2021 (23:27:40.519963),10.000498608499157
20-Jan-2021 (23:27:42.323133),10.000498634114257
20-Jan-2021 (23:27:42.336098),10.000498495973284
20-Jan-2021 (23:27:44.135018),10.000498174389648
20-Jan-2021 (23:27:45.872370),10.000498313639758
20-Jan-2021 (23:27:45.882345),10.000497625148462
20-Jan-2021 (23:27:47.686282),10.000498217703006
20-Jan-2021 (23:27:47.697253),10.000498463610679
20-Jan-2021 (23:27:49.498115),10.000498500056825
20-Jan-2021 (23:27:51.306273),10.000498102482736
20-Jan-2021 (23:27:51.315753),10.000497927356603
20-Jan-2021 (23:27:53.118250),10.000497632437693
20-Jan-2021 (23:27:53.128223),10.00049804363056
20-Jan-2021 (23:27:54.932699),10.000498225530576
20-Jan-2021 (23:27:56.669179),10.000498223469195
20-Jan-2021 (23:27:56.678658),10.000498617211333
20-Jan-2021 (23:27:58.482304),10.000498057823524
20-Jan-2021 (23:27:58.491787),10.000498099377134
